pool,margin,quality_floor,uahe_cap,min_cond_filled,prompts_total,prompts_kept,pairs,pass_rate,reject_no_valid_reject,reject_min_cond,reject_uahe_cap,reject_below_quality_floor
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,-1.0,0.0,3139,1334,1334,0.425,1805,,,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,-1.0,0.3,3139,1332,1332,0.4243,1592,215.0,,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,-1.0,0.5,3139,1293,1293,0.4119,781,1065.0,,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,-1.0,0.6,3139,1284,1284,0.409,774,1081.0,,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,-1.0,0.7,3139,1284,1284,0.409,774,1081.0,,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,3.0,0.0,3139,730,730,0.2326,771,,1638.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,3.0,0.3,3139,728,728,0.2319,696,77.0,1638.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,3.0,0.5,3139,700,700,0.223,213,588.0,1638.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,3.0,0.6,3139,696,696,0.2217,213,592.0,1638.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,3.0,0.7,3139,696,696,0.2217,213,592.0,1638.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,5.0,0.0,3139,1020,1020,0.3249,883,,1236.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,5.0,0.3,3139,1018,1018,0.3243,776,109.0,1236.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,5.0,0.5,3139,984,984,0.3135,255,664.0,1236.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,5.0,0.6,3139,977,977,0.3112,252,674.0,1236.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,5.0,0.7,3139,977,977,0.3112,252,674.0,1236.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,10.0,0.0,3139,1303,1303,0.4151,1276,,560.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,10.0,0.3,3139,1301,1301,0.4145,1121,157.0,560.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,10.0,0.5,3139,1262,1262,0.402,494,823.0,560.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,10.0,0.6,3139,1253,1253,0.3992,489,837.0,560.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,10.0,0.7,3139,1253,1253,0.3992,489,837.0,560.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,15.0,0.0,3139,1324,1324,0.4218,1506,,309.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,15.0,0.3,3139,1322,1322,0.4212,1319,189.0,309.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,15.0,0.5,3139,1283,1283,0.4087,609,938.0,309.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,15.0,0.6,3139,1274,1274,0.4059,603,953.0,309.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.0,15.0,0.7,3139,1274,1274,0.4059,603,953.0,309.0,
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,-1.0,0.0,3139,1334,1334,0.425,1232,,,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,-1.0,0.3,3139,1332,1332,0.4243,1231,3.0,,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,-1.0,0.5,3139,1293,1293,0.4119,778,495.0,,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,-1.0,0.6,3139,1284,1284,0.409,774,508.0,,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,-1.0,0.7,3139,1284,1284,0.409,774,508.0,,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,3.0,0.0,3139,730,730,0.2326,655,,1181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,3.0,0.3,3139,728,728,0.2319,654,3.0,1181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,3.0,0.5,3139,700,700,0.223,213,472.0,1181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,3.0,0.6,3139,696,696,0.2217,213,476.0,1181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,3.0,0.7,3139,696,696,0.2217,213,476.0,1181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,5.0,0.0,3139,1020,1020,0.3249,698,,848.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,5.0,0.3,3139,1018,1018,0.3243,697,3.0,848.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,5.0,0.5,3139,984,984,0.3135,255,479.0,848.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,5.0,0.6,3139,977,977,0.3112,252,489.0,848.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,5.0,0.7,3139,977,977,0.3112,252,489.0,848.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,10.0,0.0,3139,1303,1303,0.4151,947,,316.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,10.0,0.3,3139,1301,1301,0.4145,946,3.0,316.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,10.0,0.5,3139,1262,1262,0.402,493,495.0,316.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,10.0,0.6,3139,1253,1253,0.3992,489,508.0,316.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,10.0,0.7,3139,1253,1253,0.3992,489,508.0,316.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,15.0,0.0,3139,1324,1324,0.4218,1061,,181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,15.0,0.3,3139,1322,1322,0.4212,1060,3.0,181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,15.0,0.5,3139,1283,1283,0.4087,607,495.0,181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,15.0,0.6,3139,1274,1274,0.4059,603,508.0,181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.05,15.0,0.7,3139,1274,1274,0.4059,603,508.0,181.0,573.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,-1.0,0.0,3139,1334,1334,0.425,791,,,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,-1.0,0.3,3139,1332,1332,0.4243,790,3.0,,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,-1.0,0.5,3139,1293,1293,0.4119,775,57.0,,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,-1.0,0.6,3139,1284,1284,0.409,773,68.0,,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,-1.0,0.7,3139,1284,1284,0.409,773,68.0,,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,3.0,0.0,3139,730,730,0.2326,220,,1175.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,3.0,0.3,3139,728,728,0.2319,219,3.0,1175.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,3.0,0.5,3139,700,700,0.223,213,37.0,1175.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,3.0,0.6,3139,696,696,0.2217,213,41.0,1175.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,3.0,0.7,3139,696,696,0.2217,213,41.0,1175.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,5.0,0.0,3139,1020,1020,0.3249,262,,843.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,5.0,0.3,3139,1018,1018,0.3243,261,3.0,843.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,5.0,0.5,3139,984,984,0.3135,254,44.0,843.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,5.0,0.6,3139,977,977,0.3112,252,53.0,843.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,5.0,0.7,3139,977,977,0.3112,252,53.0,843.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,10.0,0.0,3139,1303,1303,0.4151,507,,315.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,10.0,0.3,3139,1301,1301,0.4145,506,3.0,315.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,10.0,0.5,3139,1262,1262,0.402,491,57.0,315.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,10.0,0.6,3139,1253,1253,0.3992,489,68.0,315.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,10.0,0.7,3139,1253,1253,0.3992,489,68.0,315.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,15.0,0.0,3139,1324,1324,0.4218,620,,181.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,15.0,0.3,3139,1322,1322,0.4212,619,3.0,181.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,15.0,0.5,3139,1283,1283,0.4087,604,57.0,181.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,15.0,0.6,3139,1274,1274,0.4059,602,68.0,181.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.1,15.0,0.7,3139,1274,1274,0.4059,602,68.0,181.0,1014.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,-1.0,0.0,3139,1334,1334,0.425,586,,,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,-1.0,0.3,3139,1332,1332,0.4243,586,2.0,,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,-1.0,0.5,3139,1293,1293,0.4119,580,47.0,,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,-1.0,0.6,3139,1284,1284,0.409,580,56.0,,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,-1.0,0.7,3139,1284,1284,0.409,580,56.0,,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,3.0,0.0,3139,730,730,0.2326,219,,971.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,3.0,0.3,3139,728,728,0.2319,219,2.0,971.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,3.0,0.5,3139,700,700,0.223,213,36.0,971.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,3.0,0.6,3139,696,696,0.2217,213,40.0,971.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,3.0,0.7,3139,696,696,0.2217,213,40.0,971.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,5.0,0.0,3139,1020,1020,0.3249,258,,642.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,5.0,0.3,3139,1018,1018,0.3243,258,2.0,642.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,5.0,0.5,3139,984,984,0.3135,252,42.0,642.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,5.0,0.6,3139,977,977,0.3112,252,49.0,642.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,5.0,0.7,3139,977,977,0.3112,252,49.0,642.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,10.0,0.0,3139,1303,1303,0.4151,479,,138.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,10.0,0.3,3139,1301,1301,0.4145,479,2.0,138.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,10.0,0.5,3139,1262,1262,0.402,473,47.0,138.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,10.0,0.6,3139,1253,1253,0.3992,473,56.0,138.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,10.0,0.7,3139,1253,1253,0.3992,473,56.0,138.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,15.0,0.0,3139,1324,1324,0.4218,515,,81.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,15.0,0.3,3139,1322,1322,0.4212,515,2.0,81.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,15.0,0.5,3139,1283,1283,0.4087,509,47.0,81.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,15.0,0.6,3139,1274,1274,0.4059,509,56.0,81.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.15,15.0,0.7,3139,1274,1274,0.4059,509,56.0,81.0,1219.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,-1.0,0.0,3139,1305,1305,0.4157,537,,,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,-1.0,0.3,3139,1304,1304,0.4154,537,1.0,,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,-1.0,0.5,3139,1272,1272,0.4052,531,39.0,,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,-1.0,0.6,3139,1265,1265,0.403,531,46.0,,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,-1.0,0.7,3139,1265,1265,0.403,531,46.0,,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,3.0,0.0,3139,729,729,0.2322,219,,894.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,3.0,0.3,3139,728,728,0.2319,219,1.0,894.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,3.0,0.5,3139,700,700,0.223,213,35.0,894.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,3.0,0.6,3139,696,696,0.2217,213,39.0,894.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,3.0,0.7,3139,696,696,0.2217,213,39.0,894.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,5.0,0.0,3139,1016,1016,0.3237,258,,568.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,5.0,0.3,3139,1015,1015,0.3234,258,1.0,568.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,5.0,0.5,3139,983,983,0.3132,252,39.0,568.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,5.0,0.6,3139,977,977,0.3112,252,45.0,568.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,5.0,0.7,3139,977,977,0.3112,252,45.0,568.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,10.0,0.0,3139,1275,1275,0.4062,438,,129.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,10.0,0.3,3139,1274,1274,0.4059,438,1.0,129.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,10.0,0.5,3139,1242,1242,0.3957,432,39.0,129.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,10.0,0.6,3139,1235,1235,0.3934,432,46.0,129.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,10.0,0.7,3139,1235,1235,0.3934,432,46.0,129.0,1297.0
dpo_pairs_llama-3.2-3b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_99f790af75d3_20260227_205117,0.15,0.2,15.0,0.0,3139,1296,1296,0.4129,472,,74.0,1297.0
